location,date,population,new_cases,new_cases_per_million,new_deaths,new_deaths_per_million,new_tests,people_fully_vaccinated_per_hundred
Peru,2021-11-02,33359415,0,0,0,0,14288,47.42
Peru,2021-11-03,33359415,1121,33.604,50,1.499,18548,47.57
Peru,2021-11-04,33359415,1114,33.394,24,0.719,17610,47.75
Peru,2021-11-05,33359415,1062,31.835,23,0.689,16878,47.92
Peru,2021-11-06,33359415,1070,32.075,36,1.079,13183,48.23
Peru,2021-11-07,33359415,994,29.797,21,0.63,6045,48.51
Peru,2021-11-08,33359415,340,10.192,39,1.169,16742,48.73
Peru,2021-11-09,33359415,0,0,0,0,18400,49.02
Peru,2021-11-10,33359415,2239,67.117,63,1.889,19456,49.27
Peru,2021-11-11,33359415,1237,37.081,22,0.659,18715,49.51
Peru,2021-11-12,33359415,1148,34.413,19,0.57,21214,49.71
Peru,2021-11-13,33359415,1034,30.996,32,0.959,13804,50.06
Peru,2021-11-14,33359415,995,29.827,30,0.899,5837,50.37
Peru,2021-11-15,33359415,830,24.881,37,1.109,18967,50.59
Peru,2021-11-16,33359415,1459,43.736,23,0.689,18945,50.81
Peru,2021-11-17,33359415,1370,41.068,46,1.379,18451,51.02
Peru,2021-11-18,33359415,1415,42.417,26,0.779,20149,51.21
Peru,2021-11-19,33359415,1537,46.074,34,1.019,18217,51.4
Peru,2021-11-20,33359415,1725,51.71,32,0.959,13107,51.88
Peru,2021-11-21,33359415,1465,43.916,33,0.989,6190,52.38
Peru,2021-11-22,33359415,773,23.172,28,0.839,19586,52.65
Peru,2021-11-23,33359415,1539,46.134,37,1.109,19606,52.94
Peru,2021-11-24,33359415,1556,46.644,30,0.899,18545,53.23
Peru,2021-11-25,33359415,1529,45.834,26,0.779,17620,53.63
Peru,2021-11-26,33359415,1434,42.986,39,1.169,18433,54.11
Peru,2021-11-27,33359415,1574,47.183,45,1.349,13308,54.83
Peru,2021-11-28,33359415,1326,39.749,37,1.109,5417,55.4
Peru,2021-11-29,33359415,895,26.829,36,1.079,19130,55.76
Peru,2021-11-30,33359415,1381,41.398,32,0.959,17874,56.07
Peru,2021-12-01,33359415,1491,44.695,33,0.989,18584,56.36
Peru,2021-12-02,33359415,1579,47.333,73,2.188,17454,56.66
Peru,2021-12-03,33359415,1606,48.142,44,1.319,17241,56.94
Peru,2021-12-04,33359415,1619,48.532,34,1.019,12884,57.32
Peru,2021-12-05,33359415,769,23.052,19,0.57,5470,57.64
Peru,2021-12-06,33359415,0,0,0,0,18333,57.9
Peru,2021-12-07,33359415,3218,96.465,71,2.128,14485,58.17
Peru,2021-12-08,33359415,0,0,0,0,4803,58.39
Peru,2021-12-09,33359415,3038,91.069,77,2.308,12952.857142857143,58.7
Peru,2021-12-10,33359415,1356,40.648,123,3.687,12309.836734693878,59.12
Peru,2021-12-11,33359415,1819,54.527,83,2.488,11605.384839650145,59.65
Peru,2021-12-12,33359415,1527,45.774,37,1.109,11422.725531028738,60.09
Peru,2021-12-13,33359415,0,0,0,0,12273.114892604272,60.45
Peru,2021-12-14,33359415,945,28.328,78,2.338,11407.417020119168,60.85
Peru,2021-12-15,33359415,1478,44.305,54,1.619,10967.76230870762,61.22
Peru,2021-12-16,33359415,1660,49.761,90,2.698,11848.442638522994,61.51
Peru,2021-12-17,33359415,1724,51.68,84,2.518,11690.669137903831,61.8
Peru,2021-12-18,33359415,3559,106.687,78,2.338,11602.216624076682,62.08
Peru,2021-12-19,33359415,1581,47.393,71,2.128,11601.764021851901,62.31
Peru,2021-12-20,33359415,0,0,0,0,11627.340949112353,62.53
Peru,2021-12-21,33359415,2395,71.794,113,3.387,11535.087528613507,62.73
Peru,2021-12-22,33359415,1782,53.418,37,1.109,11553.326172684127,62.9
Peru,2021-12-23,33359415,2052,61.512,49,1.469,11636.9781532522,63.03
Peru,2021-12-24,33359415,0,0,0,0,11606.768941070657,63.07
Peru,2021-12-25,33359415,7258,217.57,64,1.918,11594.783198665918,63.08
Peru,2021-12-26,33359415,0,0,0,0,11593.721280750095,0
Peru,2021-12-27,33359415,492,14.748,36,1.079,11592.57231773555,0
Peru,2021-12-28,33359415,0,0,0,0,11587.605370396008,0
Peru,2021-12-29,33359415,0,0,0,0,11595.107919222079,0
Peru,2021-12-30,33359415,12955,388.346,129,3.867,11601.076740156072,0
Uruguay,2021-01-01,3485152,634,181.915,12,3.443,4640,0
Uruguay,2021-01-02,3485152,522,149.778,8,2.295,3973,0
Uruguay,2021-01-03,3485152,548,157.238,3,0.861,5450,0
Uruguay,2021-01-04,3485152,603,173.02,7,2.009,5038,0
Uruguay,2021-01-05,3485152,678,194.54,6,1.722,7887,0
Uruguay,2021-01-06,3485152,944,270.863,4,1.148,6534,0
Uruguay,2021-01-07,3485152,759,217.781,10,2.869,6031,0
Uruguay,2021-01-08,3485152,532,152.648,9,2.582,7215,0
Uruguay,2021-01-09,3485152,635,182.202,8,2.295,6336,0
Uruguay,2021-01-10,3485152,1212,347.761,8,2.295,8502,0
Uruguay,2021-01-11,3485152,715,205.156,6,1.722,4933,0
Uruguay,2021-01-12,3485152,945,271.15,7,2.009,7826,0
Uruguay,2021-01-13,3485152,629,180.48,6,1.722,7385,0
Uruguay,2021-01-14,3485152,1514,434.414,5,1.435,7640,0
Uruguay,2021-01-15,3485152,957,274.593,11,3.156,8792,0
Uruguay,2021-01-16,3485152,723,207.451,7,2.009,8527,0
Uruguay,2021-01-17,3485152,709,203.434,13,3.73,6247,0
Uruguay,2021-01-18,3485152,485,139.162,8,2.295,4470,0
Uruguay,2021-01-19,3485152,583,167.281,11,3.156,6396,0
Uruguay,2021-01-20,3485152,848,243.318,6,1.722,7847,0
Uruguay,2021-01-21,3485152,698,200.278,11,3.156,7330,0
Uruguay,2021-01-22,3485152,1178,338.005,17,4.878,9533,0
Uruguay,2021-01-23,3485152,797,228.684,3,0.861,6512,0
Uruguay,2021-01-24,3485152,666,191.096,9,2.582,6314,0
Uruguay,2021-01-25,3485152,408,117.068,14,4.017,4467,0
Uruguay,2021-01-26,3485152,639,183.349,11,3.156,7308,0
Uruguay,2021-01-27,3485152,648,185.932,6,1.722,7628,0
Uruguay,2021-01-28,3485152,559,160.395,8,2.295,7290,0
Uruguay,2021-01-29,3485152,642,184.21,10,2.869,8468,0
Uruguay,2021-01-30,3485152,652,187.079,6,1.722,6077,0
Uruguay,2021-01-31,3485152,557,159.821,5,1.435,5302,0
Uruguay,2021-02-01,3485152,390,111.903,8,2.295,4097,0
Uruguay,2021-02-02,3485152,539,154.656,9,2.582,7104,0
Uruguay,2021-02-03,3485152,548,157.238,11,3.156,7829,0
Uruguay,2021-02-04,3485152,589,169.003,12,3.443,6814,0
Uruguay,2021-02-05,3485152,499,143.179,2,0.574,5792,0
Uruguay,2021-02-06,3485152,509,146.048,3,0.861,4662,0
Uruguay,2021-02-07,3485152,499,143.179,9,2.582,4835,0
Uruguay,2021-02-08,3485152,339,97.27,7,2.009,5632,0
Uruguay,2021-02-09,3485152,503,144.327,9,2.582,6563,0
Uruguay,2021-02-10,3485152,625,179.332,10,2.869,6933,0
Uruguay,2021-02-11,3485152,476,136.579,8,2.295,6126,0
Uruguay,2021-02-12,3485152,574,164.699,3,0.861,5817,0
Uruguay,2021-02-13,3485152,631,181.054,6,1.722,5759,0
Uruguay,2021-02-14,3485152,450,129.119,2,0.574,5614,0
Uruguay,2021-02-15,3485152,451,129.406,6,1.722,3402,0
Uruguay,2021-02-16,3485152,365,104.73,5,1.435,5010,0
Uruguay,2021-02-17,3485152,483,138.588,7,2.009,6032,0
Uruguay,2021-02-18,3485152,544,156.091,5,1.435,6562,0
Uruguay,2021-02-19,3485152,625,179.332,5,1.435,6611,0
Uruguay,2021-02-20,3485152,786,225.528,6,1.722,6359,0
Uruguay,2021-02-21,3485152,652,187.079,5,1.435,5304,0
Uruguay,2021-02-22,3485152,495,142.031,9,2.582,4867,0
Uruguay,2021-02-23,3485152,663,190.236,5,1.435,7875,0
Uruguay,2021-02-24,3485152,901,258.525,3,0.861,6880,0
Uruguay,2021-02-25,3485152,821,235.571,4,1.148,7034,0
Uruguay,2021-02-26,3485152,847,243.031,6,1.722,8262,0
Uruguay,2021-02-27,3485152,820,235.284,2,0.574,6493,0
Uruguay,2021-02-28,3485152,632,181.341,5,1.435,5540,0
Uruguay,2021-03-01,3485152,595,170.724,3,0.861,5478,0
Uruguay,2021-03-02,3485152,582,166.994,6,1.722,6548,0
Uruguay,2021-03-03,3485152,903,259.099,7,2.009,7118,0
Uruguay,2021-03-04,3485152,871,249.917,7,2.009,6701,0
Uruguay,2021-03-05,3485152,984,282.341,6,1.722,7198,0
Uruguay,2021-03-06,3485152,1081,310.173,8,2.295,9318,0
Uruguay,2021-03-07,3485152,827,237.292,6,1.722,5403,0
Uruguay,2021-03-08,3485152,863,247.622,7,2.009,6539,0
Uruguay,2021-03-09,3485152,827,237.292,8,2.295,6951,0
Uruguay,2021-03-10,3485152,957,274.593,12,3.443,6999,0
Uruguay,2021-03-11,3485152,1233,353.787,5,1.435,12438,0
Uruguay,2021-03-12,3485152,1357,389.366,6,1.722,12457,0
Uruguay,2021-03-13,3485152,1059,303.86,9,2.582,16324,0
Uruguay,2021-03-14,3485152,1558,447.039,14,4.017,10129,0
Uruguay,2021-03-15,3485152,1171,335.997,5,1.435,10257,0
Uruguay,2021-03-16,3485152,908,260.534,8,2.295,9835,0
Uruguay,2021-03-17,3485152,1368,392.522,15,4.304,13078,0
Uruguay,2021-03-18,3485152,1678,481.471,9,2.582,11462,0
Uruguay,2021-03-19,3485152,1585,454.786,11,3.156,15002,0
Uruguay,2021-03-20,3485152,1522,436.71,16,4.591,12007,0
Uruguay,2021-03-21,3485152,1614,463.107,16,4.591,16308,0
Uruguay,2021-03-22,3485152,2693,772.707,19,5.452,14952,0
Uruguay,2021-03-23,3485152,1777,509.877,16,4.591,11097,0
Uruguay,2021-03-24,3485152,1805,517.911,16,4.591,10038,0
Uruguay,2021-03-25,3485152,1646,472.289,13,3.73,11657,0
Uruguay,2021-03-26,3485152,2885,827.797,19,5.452,18903,0
Uruguay,2021-03-27,3485152,2935,842.144,26,7.46,13098,0
Uruguay,2021-03-28,3485152,2128,610.59,14,4.017,11417,0
Uruguay,2021-03-29,3485152,2178,624.937,13,3.73,15101,0.5
Uruguay,2021-03-30,3485152,2877,825.502,25,7.173,17864,0.9
Uruguay,2021-03-31,3485152,3088,886.045,21,6.026,19414,1.48
Uruguay,2021-04-01,3485152,2639,757.212,35,10.043,15104,1.73
Uruguay,2021-04-02,3485152,3380,969.829,32,9.182,14452,1.98
Uruguay,2021-04-03,3485152,2336,670.272,30,8.608,15901,1.98
Uruguay,2021-04-04,3485152,3853,1105.547,30,8.608,14086,1.98
Uruguay,2021-04-05,3485152,2201,631.536,45,12.912,10912,2.77
Uruguay,2021-04-06,3485152,3105,890.922,45,12.912,13955,3.38
Uruguay,2021-04-07,3485152,3924,1125.919,40,11.477,13395,4.08
Uruguay,2021-04-08,3485152,3670,1053.039,44,12.625,18209,4.69
Uruguay,2021-04-09,3485152,7289,2091.444,88,25.25,15815,5.49
Uruguay,2021-04-10,3485152,3434,985.323,51,14.634,15345,5.76
Uruguay,2021-04-11,3485152,3262,935.971,48,13.773,12990,5.76
Uruguay,2021-04-12,3485152,2531,726.224,71,20.372,11720,5.97
Uruguay,2021-04-13,3485152,2257,647.604,62,17.79,16946,6.26
Uruguay,2021-04-14,3485152,2659,762.951,52,14.92,14200,6.54
Uruguay,2021-04-15,3485152,4410,1265.368,79,22.668,18835,7.48
Uruguay,2021-04-16,3485152,3070,880.88,62,17.79,13496,8.44
Uruguay,2021-04-17,3485152,2831,812.303,60,17.216,13108,8.71
Uruguay,2021-04-18,3485152,2344,672.568,60,17.216,9765,8.71
Uruguay,2021-04-19,3485152,2289,656.786,63,18.077,11273,9.6
Uruguay,2021-04-20,3485152,2294,658.221,51,14.634,16076,10.63
Uruguay,2021-04-21,3485152,3274,939.414,61,17.503,17646,11.7
Uruguay,2021-04-22,3485152,3290,944.005,77,22.094,17638,12.91
Uruguay,2021-04-23,3485152,3646,1046.152,67,19.224,14281,14.04
Uruguay,2021-04-24,3485152,2789,800.252,56,16.068,13107,14.4
Uruguay,2021-04-25,3485152,2539,728.519,43,12.338,13912,14.41
Uruguay,2021-04-26,3485152,2484,712.738,65,18.651,10927,15.45
Uruguay,2021-04-27,3485152,2747,788.201,61,17.503,14368,16.52
Uruguay,2021-04-28,3485152,2931,840.996,45,12.912,15171,17.58
Uruguay,2021-04-29,3485152,2707,776.724,66,18.937,14347,18.68
Uruguay,2021-04-30,3485152,2694,772.994,53,15.207,12812,19.83
Uruguay,2021-05-01,3485152,2480,711.59,53,15.207,12162,19.83
Uruguay,2021-05-02,3485152,1584,454.5,55,15.781,6538,19.83
Uruguay,2021-05-03,3485152,1628,467.125,72,20.659,8117,20.39
Uruguay,2021-05-04,3485152,2826,810.869,65,18.651,13894,21.02
Uruguay,2021-05-05,3485152,2921,838.127,57,16.355,14230,21.64
Uruguay,2021-05-06,3485152,3582,1027.789,54,15.494,15979,22.41
Uruguay,2021-05-07,3485152,2697,773.854,60,17.216,12870,22.69
Uruguay,2021-05-08,3485152,2654,761.516,50,14.347,11439,22.79
Uruguay,2021-05-09,3485152,1883,540.292,40,11.477,12110,22.8
Uruguay,2021-05-10,3485152,2187,627.519,49,14.06,10232,23.85
Uruguay,2021-05-11,3485152,2977,854.195,37,10.616,15160,24.91
Uruguay,2021-05-12,3485152,2255,647.031,44,12.625,14806,25.98
Uruguay,2021-05-13,3485152,3799,1090.053,66,18.937,16144,26.69
Uruguay,2021-05-14,3485152,3305,948.309,51,14.634,14976,27.25
Uruguay,2021-05-15,3485152,2873,824.354,50,14.347,12849,27.34
Uruguay,2021-05-16,3485152,2433,698.104,40,11.477,11571,27.34
Uruguay,2021-05-17,3485152,2394,686.914,62,17.79,11184,27.48
Uruguay,2021-05-18,3485152,3120,895.226,57,16.355,14201,27.7
Uruguay,2021-05-19,3485152,3339,958.064,60,17.216,14060,27.88
Uruguay,2021-05-20,3485152,4576,1312.999,53,15.207,21201,28.07
Uruguay,2021-05-21,3485152,4599,1319.598,69,19.798,17608,28.26
Uruguay,2021-05-22,3485152,3469,995.365,51,14.634,16421,28.33
Uruguay,2021-05-23,3485152,3089,886.332,60,17.216,13177,28.34
Uruguay,2021-05-24,3485152,2790,800.539,51,14.634,11723,28.48
Uruguay,2021-05-25,3485152,3971,1139.405,51,14.634,19179,28.59
Uruguay,2021-05-26,3485152,4576,1312.999,49,14.06,21368,28.68
Uruguay,2021-05-27,3485152,3937,1129.649,44,12.625,20597,28.8
Uruguay,2021-05-28,3485152,1826,523.937,52,14.92,24544,28.94
Uruguay,2021-05-29,3485152,5974,1714.129,58,16.642,21909,29.32
Uruguay,2021-05-30,3485152,3316,951.465,37,10.616,16377,29.32
Uruguay,2021-05-31,3485152,3015,865.099,63,18.077,16889,29.63
Uruguay,2021-06-01,3485152,3503,1005.121,66,18.937,21699,29.93
Uruguay,2021-06-02,3485152,3518,1009.425,52,14.92,23506,30.24
Uruguay,2021-06-03,3485152,2887,828.371,66,18.937,18610,30.54
Uruguay,2021-06-04,3485152,4079,1170.394,56,16.068,21392,30.83
Uruguay,2021-06-05,3485152,4213,1208.843,67,19.224,32319,30.91
Uruguay,2021-06-06,3485152,3832,1099.522,57,16.355,16215,30.91
Uruguay,2021-06-07,3485152,2248,645.022,52,14.92,16229,31.05
Uruguay,2021-06-08,3485152,4195,1203.678,57,16.355,23566,31.15
Uruguay,2021-06-09,3485152,3427,983.314,67,19.224,22520,31.33
Uruguay,2021-06-10,3485152,3622,1039.266,46,13.199,23970,32.22
Uruguay,2021-06-11,3485152,3457,991.922,44,12.625,21409,33.2
Uruguay,2021-06-12,3485152,2986,856.778,50,14.347,20382,33.76
Uruguay,2021-06-13,3485152,2043,586.201,39,11.19,13980,33.78
Uruguay,2021-06-14,3485152,2305,661.377,41,11.764,15546,35.04
Uruguay,2021-06-15,3485152,2797,802.547,53,15.207,19669,36.18
Uruguay,2021-06-16,3485152,2900,832.101,31,8.895,20249,37.28
Uruguay,2021-06-17,3485152,2147,616.042,32,9.182,18915,38.46
Uruguay,2021-06-18,3485152,2716,779.306,55,15.781,19476,39.45
Uruguay,2021-06-19,3485152,1999,573.576,34,9.756,17328,39.78
Uruguay,2021-06-20,3485152,1488,426.954,30,8.608,11728,39.81
Uruguay,2021-06-21,3485152,1517,435.275,45,12.912,11933,40.97
Uruguay,2021-06-22,3485152,2079,596.531,34,9.756,17502,42.02
Uruguay,2021-06-23,3485152,1786,512.46,24,6.886,16916,43.01
Uruguay,2021-06-24,3485152,1747,501.269,39,11.19,16951,43.94
Uruguay,2021-06-25,3485152,1586,455.073,34,9.756,15058,44.77
Uruguay,2021-06-26,3485152,1279,366.985,27,7.747,13980,45.11
Uruguay,2021-06-27,3485152,1007,288.94,20,5.739,9997,45.15
Uruguay,2021-06-28,3485152,1049,300.991,30,8.608,10838,46.18
Uruguay,2021-06-29,3485152,1263,362.395,34,9.756,13184,47.2
Uruguay,2021-06-30,3485152,1172,336.284,35,10.043,12161,48.16
Uruguay,2021-07-01,3485152,1250,358.664,26,7.46,12464,49.25
Uruguay,2021-07-02,3485152,817,234.423,23,6.599,10637,50.46
Uruguay,2021-07-03,3485152,761,218.355,21,6.026,9414,50.89
Uruguay,2021-07-04,3485152,531,152.361,26,7.46,7602,50.92
Uruguay,2021-07-05,3485152,577,165.559,22,6.312,8034,52.02
Uruguay,2021-07-06,3485152,733,210.321,24,6.886,11129,53.08
Uruguay,2021-07-07,3485152,646,185.358,23,6.599,9443,54.28
Uruguay,2021-07-08,3485152,633,181.628,14,4.017,10027,54.79
Uruguay,2021-07-09,3485152,604,173.307,18,5.165,9184,55.27
Uruguay,2021-07-10,3485152,379,108.747,17,4.878,8186,55.38
Uruguay,2021-07-11,3485152,298,85.506,8,2.295,5981,55.39
Uruguay,2021-07-12,3485152,297,85.219,18,5.165,6463,56.05
Uruguay,2021-07-13,3485152,421,120.798,16,4.591,9220,56.64
Uruguay,2021-07-14,3485152,407,116.781,5,1.435,9456,57.25
Uruguay,2021-07-15,3485152,337,96.696,11,3.156,7256,58.05
Uruguay,2021-07-16,3485152,439,125.963,6,1.722,8925,59.07
Uruguay,2021-07-17,3485152,253,72.594,8,2.295,7639,59.21
Uruguay,2021-07-18,3485152,142,40.744,4,1.148,4949,59.21
Uruguay,2021-07-19,3485152,197,56.526,6,1.722,5893,59.84
Uruguay,2021-07-20,3485152,304,87.227,7,2.009,9113,60.3
Uruguay,2021-07-21,3485152,237,68.003,9,2.582,8112,60.62
Uruguay,2021-07-22,3485152,298,85.506,8,2.295,8898,61.02
Uruguay,2021-07-23,3485152,240,68.864,6,1.722,8601,61.49
Uruguay,2021-07-24,3485152,160,45.909,8,2.295,8184,61.55
Uruguay,2021-07-25,3485152,120,34.432,4,1.148,5544,61.55
Uruguay,2021-07-26,3485152,153,43.901,5,1.435,7688,62.17
Uruguay,2021-07-27,3485152,209,59.969,5,1.435,9670,62.75
Uruguay,2021-07-28,3485152,183,52.508,9,2.582,8991,63.33
Uruguay,2021-07-29,3485152,211,60.543,3,0.861,9026,63.81
Uruguay,2021-07-30,3485152,177,50.787,6,1.722,8111,64.22
Uruguay,2021-07-31,3485152,153,43.901,5,1.435,7303,64.31
Uruguay,2021-08-01,3485152,52,14.92,2,0.574,3119,64.31
Uruguay,2021-08-02,3485152,146,41.892,6,1.722,7958,64.68
Uruguay,2021-08-03,3485152,138,39.597,4,1.148,4949,65.04
Uruguay,2021-08-04,3485152,141,40.457,3,0.861,13540,65.35
Uruguay,2021-08-05,3485152,161,46.196,3,0.861,13325,65.74
Uruguay,2021-08-06,3485152,140,40.17,4,1.148,13778,66.01
Uruguay,2021-08-07,3485152,65,18.651,0,0,11457,66.08
Uruguay,2021-08-08,3485152,146,41.892,0,0,10109,66.08
Uruguay,2021-08-09,3485152,101,28.98,3,0.861,7709,66.86
Uruguay,2021-08-10,3485152,114,32.71,1,0.287,9913,67.52
Uruguay,2021-08-11,3485152,152,43.614,1,0.287,10948,68.14
Uruguay,2021-08-12,3485152,124,35.58,5,1.435,10559,68.68
Uruguay,2021-08-13,3485152,104,29.841,2,0.574,10230,69.09
Uruguay,2021-08-14,3485152,111,31.849,3,0.861,8748,69.14
Uruguay,2021-08-15,3485152,80,22.955,2,0.574,6658,69.14
Uruguay,2021-08-16,3485152,95,27.258,1,0.287,6720,69.45
Uruguay,2021-08-17,3485152,118,33.858,3,0.861,10453,69.72
Uruguay,2021-08-18,3485152,140,40.17,5,1.435,10539,70.05
Uruguay,2021-08-19,3485152,113,32.423,1,0.287,10378,70.41
Uruguay,2021-08-20,3485152,145,41.605,2,0.574,10208,71.05
Uruguay,2021-08-21,3485152,123,35.293,1,0.287,8447,71.11
Uruguay,2021-08-22,3485152,68,19.511,0,0,6847,71.14
Uruguay,2021-08-23,3485152,87,24.963,0,0,6484,71.44
Uruguay,2021-08-24,3485152,106,30.415,4,1.148,9134,71.6
Uruguay,2021-08-25,3485152,105,30.128,2,0.574,7203,71.6
Uruguay,2021-08-26,3485152,66,18.937,3,0.861,5400,71.73
Uruguay,2021-08-27,3485152,73,20.946,1,0.287,6584,71.92
Uruguay,2021-08-28,3485152,91,26.111,1,0.287,6346,71.98
Uruguay,2021-08-29,3485152,70,20.085,2,0.574,4093,71.98
Uruguay,2021-08-30,3485152,86,24.676,0,0,9732,72.14
Uruguay,2021-08-31,3485152,156,44.761,3,0.861,16700,72.33
Uruguay,2021-09-01,3485152,144,41.318,2,0.574,10764,72.49
Uruguay,2021-09-02,3485152,186,53.369,0,0,10078,72.66
Uruguay,2021-09-03,3485152,159,45.622,0,0,10027,72.87
Uruguay,2021-09-04,3485152,134,38.449,0,0,6938,72.89
Uruguay,2021-09-05,3485152,103,29.554,0,0,6324,72.89
Uruguay,2021-09-06,3485152,120,34.432,0,0,7444,72.97
Uruguay,2021-09-07,3485152,146,41.892,3,0.861,10327,73.03
Uruguay,2021-09-08,3485152,156,44.761,0,0,10326,73.08
Uruguay,2021-09-09,3485152,176,50.5,0,0,9716,73.13
Uruguay,2021-09-10,3485152,152,43.614,0,0,8380,73.17
Uruguay,2021-09-11,3485152,152,43.614,2,0.574,8285,73.18
Uruguay,2021-09-12,3485152,139,39.883,1,0.287,5128,73.18
Uruguay,2021-09-13,3485152,172,49.352,1,0.287,6923,73.44
Uruguay,2021-09-14,3485152,155,44.474,3,0.861,9331,73.54
Uruguay,2021-09-15,3485152,128,36.727,1,0.287,10352,73.61
Uruguay,2021-09-16,3485152,143,41.031,1,0.287,7639,73.69
Uruguay,2021-09-17,3485152,150,43.04,0,0,8658,73.78
Uruguay,2021-09-18,3485152,106,30.415,2,0.574,8082,73.79
Uruguay,2021-09-19,3485152,72,20.659,0,0,5503,73.79
Uruguay,2021-09-20,3485152,117,33.571,0,0,6990,73.81
Uruguay,2021-09-21,3485152,178,51.074,1,0.287,9122,73.84
Uruguay,2021-09-22,3485152,146,41.892,0,0,8417,73.86
Uruguay,2021-09-23,3485152,123,35.293,0,0,7204,73.87
Uruguay,2021-09-24,3485152,122,35.006,2,0.574,7754,73.9
Uruguay,2021-09-25,3485152,111,31.849,1,0.287,6414,73.9
Uruguay,2021-09-26,3485152,78,22.381,0,0,5042,73.9
Uruguay,2021-09-27,3485152,70,20.085,1,0.287,6355,73.99
Uruguay,2021-09-28,3485152,128,36.727,0,0,7931,74.04
Uruguay,2021-09-29,3485152,122,35.006,1,0.287,7918,74.07
Uruguay,2021-09-30,3485152,106,30.415,1,0.287,8145,74.12
Uruguay,2021-10-01,3485152,97,27.832,1,0.287,8982,74.17
Uruguay,2021-10-02,3485152,99,28.406,1,0.287,6862,74.18
Uruguay,2021-10-03,3485152,61,17.503,0,0,5204,74.18
Uruguay,2021-10-04,3485152,75,21.52,1,0.287,6161,74.45
Uruguay,2021-10-05,3485152,103,29.554,1,0.287,8168,74.56
Uruguay,2021-10-06,3485152,142,40.744,3,0.861,8996,74.66
Uruguay,2021-10-07,3485152,156,44.761,0,0,7507,74.77
Uruguay,2021-10-08,3485152,156,44.761,0,0,7959,74.86
Uruguay,2021-10-09,3485152,118,33.858,1,0.287,6662,74.86
Uruguay,2021-10-10,3485152,103,29.554,1,0.287,4240,74.86
Uruguay,2021-10-11,3485152,77,22.094,0,0,4699,74.95
Uruguay,2021-10-12,3485152,119,34.145,0,0,6937,74.99
Uruguay,2021-10-13,3485152,160,45.909,1,0.287,10937,75.02
Uruguay,2021-10-14,3485152,181,51.935,0,0,10098,75.05
Uruguay,2021-10-15,3485152,187,53.656,1,0.287,8550,75.12
Uruguay,2021-10-16,3485152,153,43.901,1,0.287,7728,75.12
Uruguay,2021-10-17,3485152,129,37.014,2,0.574,5464,75.12
Uruguay,2021-10-18,3485152,123,35.293,0,0,6738,75.2
Uruguay,2021-10-19,3485152,191,54.804,0,0,9669,75.24
Uruguay,2021-10-20,3485152,164,47.057,0,0,10109,75.25
Uruguay,2021-10-21,3485152,178,51.074,0,0,10146,75.29
Uruguay,2021-10-22,3485152,190,54.517,1,0.287,9302,75.35
Uruguay,2021-10-23,3485152,139,39.883,1,0.287,8105,75.35
Uruguay,2021-10-24,3485152,119,34.145,0,0,5646,75.35
Uruguay,2021-10-25,3485152,171,49.065,2,0.574,6575,75.44
Uruguay,2021-10-26,3485152,266,76.324,1,0.287,10134,75.47
Uruguay,2021-10-27,3485152,294,84.358,2,0.574,10864,75.5
Uruguay,2021-10-28,3485152,260,74.602,0,0,10649,75.52
Uruguay,2021-10-29,3485152,315,90.383,1,0.287,10611,75.57
Uruguay,2021-10-30,3485152,264,75.75,0,0,10096,75.57
Uruguay,2021-10-31,3485152,181,51.935,1,0.287,6884,75.57
Uruguay,2021-11-01,3485152,154,44.187,2,0.574,7014,75.61
Uruguay,2021-11-02,3485152,195,55.952,0,0,9496,75.61
Uruguay,2021-11-03,3485152,195,55.952,0,0,9039,75.65
Uruguay,2021-11-04,3485152,236,67.716,2,0.574,12520,75.68
Uruguay,2021-11-05,3485152,235,67.429,2,0.574,10231,75.74
Uruguay,2021-11-06,3485152,185,53.082,1,0.287,9618,75.74
Uruguay,2021-11-07,3485152,169,48.491,1,0.287,7038,75.74
Uruguay,2021-11-08,3485152,142,40.744,2,0.574,6952,75.78
Uruguay,2021-11-09,3485152,200,57.386,5,1.435,10694,75.84
Uruguay,2021-11-10,3485152,195,55.952,0,0,9817,75.87
Uruguay,2021-11-11,3485152,159,45.622,4,1.148,10078,75.91
Uruguay,2021-11-12,3485152,211,60.543,2,0.574,9784,75.99
Uruguay,2021-11-13,3485152,227,65.133,2,0.574,9864,75.99
Uruguay,2021-11-14,3485152,143,41.031,0,0,6179,75.99
Uruguay,2021-11-15,3485152,132,37.875,1,0.287,7214,76.02
Uruguay,2021-11-16,3485152,211,60.543,2,0.574,9306,76.04
Uruguay,2021-11-17,3485152,255,73.168,1,0.287,11173,76.04
Uruguay,2021-11-18,3485152,175,50.213,5,1.435,10124,76.06
Uruguay,2021-11-19,3485152,231,66.281,0,0,10128,76.11
Uruguay,2021-11-20,3485152,163,46.77,2,0.574,8579,76.11
Uruguay,2021-11-21,3485152,129,37.014,3,0.861,5944,76.11
Uruguay,2021-11-22,3485152,149,42.753,0,0,7811,76.15
Uruguay,2021-11-23,3485152,223,63.986,1,0.287,10268,76.17
Uruguay,2021-11-24,3485152,223,63.986,3,0.861,10296,76.19
Uruguay,2021-11-25,3485152,240,68.864,4,1.148,10742,76.2
Uruguay,2021-11-26,3485152,214,61.403,1,0.287,9938,76.24
Uruguay,2021-11-27,3485152,291,83.497,1,0.287,9495,76.24
